"","date","product","Sales"
"4958",2020-05-24,"For Kids: One Smart Goose",290
"4959",2020-05-24,"Getting Started",188
"4960",2020-05-24,"Recipe Book",137
"4961",2020-05-25,"Advanced Techniques",248
"4962",2020-05-25,"For Kids: One Smart Goose",244
"4963",2020-05-25,"Getting Started",154
"4964",2020-05-25,"Recipe Book",117
"4965",2020-05-26,"Advanced Techniques",246
"4966",2020-05-26,"For Kids: One Smart Goose",245
"4967",2020-05-26,"Getting Started",157
"4968",2020-05-26,"Recipe Book",118
"4969",2020-05-27,"Advanced Techniques",238
"4970",2020-05-27,"For Kids: One Smart Goose",245
"4971",2020-05-27,"Getting Started",155
"4972",2020-05-27,"Recipe Book",115
"4973",2020-05-28,"Advanced Techniques",241
"4974",2020-05-28,"For Kids: One Smart Goose",238
"4975",2020-05-28,"Getting Started",148
"4976",2020-05-28,"Recipe Book",114
"4977",2020-05-29,"Advanced Techniques",243
"4978",2020-05-29,"For Kids: One Smart Goose",248
"4979",2020-05-29,"Getting Started",158
"4980",2020-05-29,"Recipe Book",118
"4981",2020-05-30,"Advanced Techniques",267
"4982",2020-05-30,"For Kids: One Smart Goose",252
"4983",2020-05-30,"Getting Started",175
"4984",2020-05-30,"Recipe Book",126
"4985",2020-05-31,"Advanced Techniques",266
"4986",2020-05-31,"For Kids: One Smart Goose",277
"4987",2020-05-31,"Getting Started",182
"4988",2020-05-31,"Recipe Book",132
"4989",2020-06-01,"Advanced Techniques",255
"4990",2020-06-01,"For Kids: One Smart Goose",252
"4991",2020-06-01,"Getting Started",167
"4992",2020-06-01,"Recipe Book",125
"4993",2020-06-02,"Advanced Techniques",255
"4994",2020-06-02,"For Kids: One Smart Goose",265
"4995",2020-06-02,"Getting Started",164
"4996",2020-06-02,"Recipe Book",123
"4997",2020-06-03,"Advanced Techniques",264
"4998",2020-06-03,"For Kids: One Smart Goose",268
"4999",2020-06-03,"Getting Started",168
"5000",2020-06-03,"Recipe Book",127
"5001",2020-06-04,"Advanced Techniques",268
"5002",2020-06-04,"For Kids: One Smart Goose",274
"5003",2020-06-04,"Getting Started",180
"5004",2020-06-04,"Recipe Book",126
"5005",2020-06-05,"Advanced Techniques",284
"5006",2020-06-05,"For Kids: One Smart Goose",301
"5007",2020-06-05,"Getting Started",200
"5008",2020-06-05,"Recipe Book",136
"5009",2020-06-06,"Advanced Techniques",302
"5010",2020-06-06,"For Kids: One Smart Goose",312
"5011",2020-06-06,"Getting Started",210
"5012",2020-06-06,"Recipe Book",145
"5013",2020-06-07,"Advanced Techniques",319
"5014",2020-06-07,"For Kids: One Smart Goose",319
"5015",2020-06-07,"Getting Started",223
"5016",2020-06-07,"Recipe Book",148
"5017",2020-06-08,"Advanced Techniques",252
"5018",2020-06-08,"For Kids: One Smart Goose",266
"5019",2020-06-08,"Getting Started",180
"5020",2020-06-08,"Recipe Book",125
"5021",2020-06-09,"Advanced Techniques",253
"5022",2020-06-09,"For Kids: One Smart Goose",255
"5023",2020-06-09,"Getting Started",173
"5024",2020-06-09,"Recipe Book",120
"5025",2020-06-10,"Advanced Techniques",239
"5026",2020-06-10,"For Kids: One Smart Goose",253
"5027",2020-06-10,"Getting Started",173
"5028",2020-06-10,"Recipe Book",117
"5029",2020-06-11,"Advanced Techniques",237
"5030",2020-06-11,"For Kids: One Smart Goose",249
"5031",2020-06-11,"Getting Started",171
"5032",2020-06-11,"Recipe Book",118
"5033",2020-06-12,"Advanced Techniques",253
"5034",2020-06-12,"For Kids: One Smart Goose",269
"5035",2020-06-12,"Getting Started",177
"5036",2020-06-12,"Recipe Book",125
"5037",2020-06-13,"Advanced Techniques",275
"5038",2020-06-13,"For Kids: One Smart Goose",288
"5039",2020-06-13,"Getting Started",196
"5040",2020-06-13,"Recipe Book",139
"5041",2020-06-14,"Advanced Techniques",284
"5042",2020-06-14,"For Kids: One Smart Goose",298
"5043",2020-06-14,"Getting Started",197
"5044",2020-06-14,"Recipe Book",144
"5045",2020-06-15,"Advanced Techniques",240
"5046",2020-06-15,"For Kids: One Smart Goose",255
"5047",2020-06-15,"Getting Started",172
"5048",2020-06-15,"Recipe Book",121
"5049",2020-06-16,"Advanced Techniques",244
"5050",2020-06-16,"For Kids: One Smart Goose",256
"5051",2020-06-16,"Getting Started",177
"5052",2020-06-16,"Recipe Book",122
"5053",2020-06-17,"Advanced Techniques",238
"5054",2020-06-17,"For Kids: One Smart Goose",255
"5055",2020-06-17,"Getting Started",176
"5056",2020-06-17,"Recipe Book",122
"5057",2020-06-18,"Advanced Techniques",239
"5058",2020-06-18,"For Kids: One Smart Goose",258
"5059",2020-06-18,"Getting Started",179
"5060",2020-06-18,"Recipe Book",125
"5061",2020-06-19,"Advanced Techniques",242
"5062",2020-06-19,"For Kids: One Smart Goose",268
"5063",2020-06-19,"Getting Started",183
"5064",2020-06-19,"Recipe Book",129
"5065",2020-06-20,"Advanced Techniques",267
"5066",2020-06-20,"For Kids: One Smart Goose",304
"5067",2020-06-20,"Getting Started",201
"5068",2020-06-20,"Recipe Book",138
"5069",2020-06-21,"Advanced Techniques",290
"5070",2020-06-21,"For Kids: One Smart Goose",299
"5071",2020-06-21,"Getting Started",212
"5072",2020-06-21,"Recipe Book",143
"5073",2020-06-22,"Advanced Techniques",230
"5074",2020-06-22,"For Kids: One Smart Goose",253
"5075",2020-06-22,"Getting Started",174
"5076",2020-06-22,"Recipe Book",122
"5077",2020-06-23,"Advanced Techniques",236
"5078",2020-06-23,"For Kids: One Smart Goose",252
"5079",2020-06-23,"Getting Started",176
"5080",2020-06-23,"Recipe Book",118
"5081",2020-06-24,"Advanced Techniques",235
"5082",2020-06-24,"For Kids: One Smart Goose",253
"5083",2020-06-24,"Getting Started",172
"5084",2020-06-24,"Recipe Book",118
"5085",2020-06-25,"Advanced Techniques",227
"5086",2020-06-25,"For Kids: One Smart Goose",250
"5087",2020-06-25,"Getting Started",173
"5088",2020-06-25,"Recipe Book",118
"5089",2020-06-26,"Advanced Techniques",237
"5090",2020-06-26,"For Kids: One Smart Goose",258
"5091",2020-06-26,"Getting Started",184
"5092",2020-06-26,"Recipe Book",124
"5093",2020-06-27,"Advanced Techniques",261
"5094",2020-06-27,"For Kids: One Smart Goose",297
"5095",2020-06-27,"Getting Started",201
"5096",2020-06-27,"Recipe Book",137
"5097",2020-06-28,"Advanced Techniques",274
"5098",2020-06-28,"For Kids: One Smart Goose",303
"5099",2020-06-28,"Getting Started",220
"5100",2020-06-28,"Recipe Book",138
"5101",2020-06-29,"Advanced Techniques",231
"5102",2020-06-29,"For Kids: One Smart Goose",256
"5103",2020-06-29,"Getting Started",178
"5104",2020-06-29,"Recipe Book",120
"5105",2020-06-30,"Advanced Techniques",222
"5106",2020-06-30,"For Kids: One Smart Goose",249
"5107",2020-06-30,"Getting Started",178
"5108",2020-06-30,"Recipe Book",119
"5109",2020-07-01,"Advanced Techniques",231
"5110",2020-07-01,"For Kids: One Smart Goose",265
"5111",2020-07-01,"Getting Started",182
"5112",2020-07-01,"Recipe Book",125
"5113",2020-07-02,"Advanced Techniques",232
"5114",2020-07-02,"For Kids: One Smart Goose",271
"5115",2020-07-02,"Getting Started",184
"5116",2020-07-02,"Recipe Book",122
"5117",2020-07-03,"Advanced Techniques",250
"5118",2020-07-03,"For Kids: One Smart Goose",283
"5119",2020-07-03,"Getting Started",201
"5120",2020-07-03,"Recipe Book",135
"5121",2020-07-04,"Advanced Techniques",273
"5122",2020-07-04,"For Kids: One Smart Goose",310
"5123",2020-07-04,"Getting Started",217
"5124",2020-07-04,"Recipe Book",143
"5125",2020-07-05,"Advanced Techniques",281
"5126",2020-07-05,"For Kids: One Smart Goose",311
"5127",2020-07-05,"Getting Started",229
"5128",2020-07-05,"Recipe Book",150
"5129",2020-07-06,"Advanced Techniques",231
"5130",2020-07-06,"For Kids: One Smart Goose",270
"5131",2020-07-06,"Getting Started",183
"5132",2020-07-06,"Recipe Book",124
"5133",2020-07-07,"Advanced Techniques",238
"5134",2020-07-07,"For Kids: One Smart Goose",263
"5135",2020-07-07,"Getting Started",188
"5136",2020-07-07,"Recipe Book",123
"5137",2020-07-08,"Advanced Techniques",238
"5138",2020-07-08,"For Kids: One Smart Goose",270
"5139",2020-07-08,"Getting Started",189
"5140",2020-07-08,"Recipe Book",125
"5141",2020-07-09,"Advanced Techniques",228
"5142",2020-07-09,"For Kids: One Smart Goose",266
"5143",2020-07-09,"Getting Started",190
"5144",2020-07-09,"Recipe Book",122
"5145",2020-07-10,"Advanced Techniques",240
"5146",2020-07-10,"For Kids: One Smart Goose",279
"5147",2020-07-10,"Getting Started",197
"5148",2020-07-10,"Recipe Book",134
"5149",2020-07-11,"Advanced Techniques",254
"5150",2020-07-11,"For Kids: One Smart Goose",300
"5151",2020-07-11,"Getting Started",221
"5152",2020-07-11,"Recipe Book",143
"5153",2020-07-12,"Advanced Techniques",274
"5154",2020-07-12,"For Kids: One Smart Goose",316
"5155",2020-07-12,"Getting Started",233
"5156",2020-07-12,"Recipe Book",147
"5157",2020-07-13,"Advanced Techniques",222
"5158",2020-07-13,"For Kids: One Smart Goose",257
"5159",2020-07-13,"Getting Started",192
"5160",2020-07-13,"Recipe Book",126
"5161",2020-07-14,"Advanced Techniques",230
"5162",2020-07-14,"For Kids: One Smart Goose",267
"5163",2020-07-14,"Getting Started",194
"5164",2020-07-14,"Recipe Book",127
"5165",2020-07-15,"Advanced Techniques",223
"5166",2020-07-15,"For Kids: One Smart Goose",278
"5167",2020-07-15,"Getting Started",198
"5168",2020-07-15,"Recipe Book",126
"5169",2020-07-16,"Advanced Techniques",224
"5170",2020-07-16,"For Kids: One Smart Goose",265
"5171",2020-07-16,"Getting Started",200
"5172",2020-07-16,"Recipe Book",123
"5173",2020-07-17,"Advanced Techniques",239
"5174",2020-07-17,"For Kids: One Smart Goose",292
"5175",2020-07-17,"Getting Started",207
"5176",2020-07-17,"Recipe Book",132
"5177",2020-07-18,"Advanced Techniques",258
"5178",2020-07-18,"For Kids: One Smart Goose",308
"5179",2020-07-18,"Getting Started",229
"5180",2020-07-18,"Recipe Book",147
"5181",2020-07-19,"Advanced Techniques",276
"5182",2020-07-19,"For Kids: One Smart Goose",325
"5183",2020-07-19,"Getting Started",242
"5184",2020-07-19,"Recipe Book",155
"5185",2020-07-20,"Advanced Techniques",218
"5186",2020-07-20,"For Kids: One Smart Goose",266
"5187",2020-07-20,"Getting Started",202
"5188",2020-07-20,"Recipe Book",125
"5189",2020-07-21,"Advanced Techniques",220
"5190",2020-07-21,"For Kids: One Smart Goose",269
"5191",2020-07-21,"Getting Started",202
"5192",2020-07-21,"Recipe Book",130
"5193",2020-07-22,"Advanced Techniques",219
"5194",2020-07-22,"For Kids: One Smart Goose",265
"5195",2020-07-22,"Getting Started",193
"5196",2020-07-22,"Recipe Book",124
"5197",2020-07-23,"Advanced Techniques",218
"5198",2020-07-23,"For Kids: One Smart Goose",268
"5199",2020-07-23,"Getting Started",202
"5200",2020-07-23,"Recipe Book",127
"5201",2020-07-24,"Advanced Techniques",233
"5202",2020-07-24,"For Kids: One Smart Goose",279
"5203",2020-07-24,"Getting Started",215
"5204",2020-07-24,"Recipe Book",135
"5205",2020-07-25,"Advanced Techniques",257
"5206",2020-07-25,"For Kids: One Smart Goose",316
"5207",2020-07-25,"Getting Started",237
"5208",2020-07-25,"Recipe Book",146
"5209",2020-07-26,"Advanced Techniques",258
"5210",2020-07-26,"For Kids: One Smart Goose",319
"5211",2020-07-26,"Getting Started",251
"5212",2020-07-26,"Recipe Book",152
"5213",2020-07-27,"Advanced Techniques",212
"5214",2020-07-27,"For Kids: One Smart Goose",264
"5215",2020-07-27,"Getting Started",196
"5216",2020-07-27,"Recipe Book",124
"5217",2020-07-28,"Advanced Techniques",217
"5218",2020-07-28,"For Kids: One Smart Goose",276
"5219",2020-07-28,"Getting Started",200
"5220",2020-07-28,"Recipe Book",129
"5221",2020-07-29,"Advanced Techniques",215
"5222",2020-07-29,"For Kids: One Smart Goose",264
"5223",2020-07-29,"Getting Started",204
"5224",2020-07-29,"Recipe Book",126
"5225",2020-07-30,"Advanced Techniques",210
"5226",2020-07-30,"For Kids: One Smart Goose",262
"5227",2020-07-30,"Getting Started",201
"5228",2020-07-30,"Recipe Book",126
"5229",2020-07-31,"Advanced Techniques",220
"5230",2020-07-31,"For Kids: One Smart Goose",276
"5231",2020-07-31,"Getting Started",208
"5232",2020-07-31,"Recipe Book",137
"5233",2020-08-01,"Advanced Techniques",242
"5234",2020-08-01,"For Kids: One Smart Goose",307
"5235",2020-08-01,"Getting Started",225
"5236",2020-08-01,"Recipe Book",145
"5237",2020-08-02,"Advanced Techniques",257
"5238",2020-08-02,"For Kids: One Smart Goose",322
"5239",2020-08-02,"Getting Started",243
"5240",2020-08-02,"Recipe Book",152
"5241",2020-08-03,"Advanced Techniques",209
"5242",2020-08-03,"For Kids: One Smart Goose",256
"5243",2020-08-03,"Getting Started",204
"5244",2020-08-03,"Recipe Book",127
"5245",2020-08-04,"Advanced Techniques",211
"5246",2020-08-04,"For Kids: One Smart Goose",263
"5247",2020-08-04,"Getting Started",199
"5248",2020-08-04,"Recipe Book",127
"5249",2020-08-05,"Advanced Techniques",205
"5250",2020-08-05,"For Kids: One Smart Goose",267
"5251",2020-08-05,"Getting Started",209
"5252",2020-08-05,"Recipe Book",130
"5253",2020-08-06,"Advanced Techniques",211
"5254",2020-08-06,"For Kids: One Smart Goose",261
"5255",2020-08-06,"Getting Started",203
"5256",2020-08-06,"Recipe Book",126
"5257",2020-08-07,"Advanced Techniques",216
"5258",2020-08-07,"For Kids: One Smart Goose",284
"5259",2020-08-07,"Getting Started",216
"5260",2020-08-07,"Recipe Book",134
"5261",2020-08-08,"Advanced Techniques",241
"5262",2020-08-08,"For Kids: One Smart Goose",304
"5263",2020-08-08,"Getting Started",243
"5264",2020-08-08,"Recipe Book",147
"5265",2020-08-09,"Advanced Techniques",240
"5266",2020-08-09,"For Kids: One Smart Goose",320
"5267",2020-08-09,"Getting Started",246
"5268",2020-08-09,"Recipe Book",157
"5269",2020-08-10,"Advanced Techniques",208
"5270",2020-08-10,"For Kids: One Smart Goose",267
"5271",2020-08-10,"Getting Started",207
"5272",2020-08-10,"Recipe Book",128
"5273",2020-08-11,"Advanced Techniques",201
"5274",2020-08-11,"For Kids: One Smart Goose",261
"5275",2020-08-11,"Getting Started",210
"5276",2020-08-11,"Recipe Book",126
"5277",2020-08-12,"Advanced Techniques",200
"5278",2020-08-12,"For Kids: One Smart Goose",261
"5279",2020-08-12,"Getting Started",207
"5280",2020-08-12,"Recipe Book",134
"5281",2020-08-13,"Advanced Techniques",202
"5282",2020-08-13,"For Kids: One Smart Goose",270
"5283",2020-08-13,"Getting Started",206
"5284",2020-08-13,"Recipe Book",128
"5285",2020-08-14,"Advanced Techniques",215
"5286",2020-08-14,"For Kids: One Smart Goose",277
"5287",2020-08-14,"Getting Started",222
"5288",2020-08-14,"Recipe Book",131
"5289",2020-08-15,"Advanced Techniques",226
"5290",2020-08-15,"For Kids: One Smart Goose",313
"5291",2020-08-15,"Getting Started",242
"5292",2020-08-15,"Recipe Book",150
"5293",2020-08-16,"Advanced Techniques",247
"5294",2020-08-16,"For Kids: One Smart Goose",329
"5295",2020-08-16,"Getting Started",254
"5296",2020-08-16,"Recipe Book",161
"5297",2020-08-17,"Advanced Techniques",214
"5298",2020-08-17,"For Kids: One Smart Goose",280
"5299",2020-08-17,"Getting Started",213
"5300",2020-08-17,"Recipe Book",134
"5301",2020-08-18,"Advanced Techniques",212
"5302",2020-08-18,"For Kids: One Smart Goose",288
"5303",2020-08-18,"Getting Started",223
"5304",2020-08-18,"Recipe Book",138
"5305",2020-08-19,"Advanced Techniques",224
"5306",2020-08-19,"For Kids: One Smart Goose",295
"5307",2020-08-19,"Getting Started",232
"5308",2020-08-19,"Recipe Book",145
"5309",2020-08-20,"Advanced Techniques",223
"5310",2020-08-20,"For Kids: One Smart Goose",289
"5311",2020-08-20,"Getting Started",229
"5312",2020-08-20,"Recipe Book",140
"5313",2020-08-21,"Advanced Techniques",223
"5314",2020-08-21,"For Kids: One Smart Goose",307
"5315",2020-08-21,"Getting Started",240
"5316",2020-08-21,"Recipe Book",148
"5317",2020-08-22,"Advanced Techniques",238
"5318",2020-08-22,"For Kids: One Smart Goose",315
"5319",2020-08-22,"Getting Started",255
"5320",2020-08-22,"Recipe Book",159
"5321",2020-08-23,"Advanced Techniques",239
"5322",2020-08-23,"For Kids: One Smart Goose",320
"5323",2020-08-23,"Getting Started",258
"5324",2020-08-23,"Recipe Book",162
"5325",2020-08-24,"Advanced Techniques",197
"5326",2020-08-24,"For Kids: One Smart Goose",263
"5327",2020-08-24,"Getting Started",214
"5328",2020-08-24,"Recipe Book",135
"5329",2020-08-25,"Advanced Techniques",195
"5330",2020-08-25,"For Kids: One Smart Goose",265
"5331",2020-08-25,"Getting Started",212
"5332",2020-08-25,"Recipe Book",128
"5333",2020-08-26,"Advanced Techniques",193
"5334",2020-08-26,"For Kids: One Smart Goose",265
"5335",2020-08-26,"Getting Started",212
"5336",2020-08-26,"Recipe Book",133
"5337",2020-08-27,"Advanced Techniques",192
"5338",2020-08-27,"For Kids: One Smart Goose",267
"5339",2020-08-27,"Getting Started",213
"5340",2020-08-27,"Recipe Book",130
"5341",2020-08-28,"Advanced Techniques",198
"5342",2020-08-28,"For Kids: One Smart Goose",283
"5343",2020-08-28,"Getting Started",226
"5344",2020-08-28,"Recipe Book",138
"5345",2020-08-29,"Advanced Techniques",221
"5346",2020-08-29,"For Kids: One Smart Goose",301
"5347",2020-08-29,"Getting Started",244
"5348",2020-08-29,"Recipe Book",151
"5349",2020-08-30,"Advanced Techniques",233
"5350",2020-08-30,"For Kids: One Smart Goose",314
"5351",2020-08-30,"Getting Started",257
"5352",2020-08-30,"Recipe Book",163
"5353",2020-08-31,"Advanced Techniques",198
"5354",2020-08-31,"For Kids: One Smart Goose",261
"5355",2020-08-31,"Getting Started",214
"5356",2020-08-31,"Recipe Book",133
"5357",2020-09-01,"Advanced Techniques",194
"5358",2020-09-01,"For Kids: One Smart Goose",269
"5359",2020-09-01,"Getting Started",217
"5360",2020-09-01,"Recipe Book",131
"5361",2020-09-02,"Advanced Techniques",190
"5362",2020-09-02,"For Kids: One Smart Goose",265
"5363",2020-09-02,"Getting Started",218
"5364",2020-09-02,"Recipe Book",136
"5365",2020-09-03,"Advanced Techniques",189
"5366",2020-09-03,"For Kids: One Smart Goose",267
"5367",2020-09-03,"Getting Started",210
"5368",2020-09-03,"Recipe Book",134
"5369",2020-09-04,"Advanced Techniques",201
"5370",2020-09-04,"For Kids: One Smart Goose",280
"5371",2020-09-04,"Getting Started",227
"5372",2020-09-04,"Recipe Book",144
"5373",2020-09-05,"Advanced Techniques",226
"5374",2020-09-05,"For Kids: One Smart Goose",299
"5375",2020-09-05,"Getting Started",252
"5376",2020-09-05,"Recipe Book",154
"5377",2020-09-06,"Advanced Techniques",228
"5378",2020-09-06,"For Kids: One Smart Goose",314
"5379",2020-09-06,"Getting Started",262
"5380",2020-09-06,"Recipe Book",161
"5381",2020-09-07,"Advanced Techniques",190
"5382",2020-09-07,"For Kids: One Smart Goose",267
"5383",2020-09-07,"Getting Started",215
"5384",2020-09-07,"Recipe Book",141
"5385",2020-09-08,"Advanced Techniques",192
"5386",2020-09-08,"For Kids: One Smart Goose",273
"5387",2020-09-08,"Getting Started",217
"5388",2020-09-08,"Recipe Book",133
"5389",2020-09-09,"Advanced Techniques",184
"5390",2020-09-09,"For Kids: One Smart Goose",266
"5391",2020-09-09,"Getting Started",215
"5392",2020-09-09,"Recipe Book",134
"5393",2020-09-10,"Advanced Techniques",183
"5394",2020-09-10,"For Kids: One Smart Goose",265
"5395",2020-09-10,"Getting Started",219
"5396",2020-09-10,"Recipe Book",136
"5397",2020-09-11,"Advanced Techniques",200
"5398",2020-09-11,"For Kids: One Smart Goose",274
"5399",2020-09-11,"Getting Started",226
"5400",2020-09-11,"Recipe Book",144
"5401",2020-09-12,"Advanced Techniques",218
"5402",2020-09-12,"For Kids: One Smart Goose",308
